,location,recording_date_time,species_code,Year_since_logging,mean_amp,SM2
28,H22-CC-0,2022-06-18 05:36:00,TEWA,9,-22.21,0
29,H22-CC-0,2022-06-18 05:36:00,WTSP,9,-46.025,0
30,H22-CC-0,2022-06-18 05:51:00,WTSP,9,-40.81,0
31,H22-CC-0,2022-06-18 05:51:00,TEWA,9,-26.645,0
32,H22-CC-0,2022-06-18 06:06:00,WTSP,9,-34.64,0
33,H22-CC-0,2022-06-18 06:06:00,TEWA,9,-26.495,0
34,H22-CC-0,2022-06-18 06:21:00,TEWA,9,-29.655,0
35,H22-CC-0,2022-06-18 06:21:00,WTSP,9,-32.835,0
36,H22-CC-0,2022-06-18 06:36:00,TEWA,9,-28.71,0
37,H22-CC-0,2022-06-18 06:36:00,WTSP,9,-44.345,0
38,H22-CC-0,2022-06-18 06:51:00,TEWA,9,-22.355,0
39,H22-CC-0,2022-06-18 07:06:00,WTSP,9,-41.2,0
40,H22-CC-0,2022-06-18 07:06:00,TEWA,9,-24.315,0
41,H22-CC-0,2022-06-18 07:21:00,TEWA,9,-20.84,0
42,H22-CC-0,2022-06-19 05:06:00,TEWA,9,-31.115,0
43,H22-CC-0,2022-06-19 05:36:00,TEWA,9,-23.315,0
44,H22-CC-0,2022-06-19 05:36:00,WTSP,9,-40.84,0
45,H22-CC-0,2022-06-19 05:51:00,WTSP,9,-38.895,0
46,H22-CC-0,2022-06-19 05:51:00,TEWA,9,-24.615,0
47,H22-CC-0,2022-06-19 06:06:00,TEWA,9,-26.23,0
48,H22-CC-0,2022-06-19 06:21:00,WTSP,9,-40.21,0
49,H22-CC-0,2022-06-19 06:21:00,REVI,9,-45.900000000000006,0
50,H22-CC-0,2022-06-19 06:21:00,TEWA,9,-30.96,0
51,H22-CC-0,2022-06-19 06:36:00,TEWA,9,-32.760000000000005,0
52,H22-CC-0,2022-06-19 06:36:00,WTSP,9,-45.165,0
53,H22-CC-0,2022-06-19 06:51:00,TEWA,9,-23.545,0
54,H22-CC-0,2022-06-19 07:06:00,TEWA,9,-27.875,0
55,H22-CC-0,2022-06-19 07:36:00,WTSP,9,-46.81,0
56,H22-CC-0,2022-06-19 07:36:00,TEWA,9,-25.62,0
57,H22-CC-0,2022-06-20 05:06:00,TEWA,9,-25.115,0
58,H22-CC-0,2022-06-20 05:06:00,WTSP,9,-40.98,0
59,H22-CC-0,2022-06-20 05:36:00,TEWA,9,-24.405,0
60,H22-CC-0,2022-06-20 05:36:00,WTSP,9,-38.435,0
61,H22-CC-0,2022-06-20 05:51:00,TEWA,9,-25.875,0
62,H22-CC-0,2022-06-20 06:06:00,TEWA,9,-27.69,0
63,H22-CC-0,2022-06-20 06:06:00,WTSP,9,-34.55,0
64,H22-CC-0,2022-06-20 06:21:00,TEWA,9,-29.41,0
65,H22-CC-0,2022-06-20 06:21:00,WTSP,9,-40.225,0
66,H22-CC-0,2022-06-20 06:36:00,TEWA,9,-27.625,0
67,H22-CC-0,2022-06-20 06:51:00,TEWA,9,-25.065,0
68,H22-CC-0,2022-06-20 07:06:00,TEWA,9,-21.42,0
69,H22-CC-10,2022-06-26 06:09:00,TEWA,5,-12.28,0
70,H22-CC-10,2022-06-26 06:09:00,WTSP,5,-28.055,0
71,H22-CC-10,2022-06-26 06:39:00,TEWA,5,-29.125,0
72,H22-CC-10,2022-06-26 06:39:00,WTSP,5,-34.565,0
73,H22-CC-10,2022-06-26 06:39:00,WTSP,5,-25.675,0
74,H22-CC-10,2022-06-26 06:39:00,WTSP,5,-34.97,0
75,H22-CC-10,2022-06-26 06:54:00,REVI,5,-45.655,0
76,H22-CC-10,2022-06-26 06:54:00,WTSP,5,-33.8,0
77,H22-CC-10,2022-06-26 06:54:00,WTSP,5,-28.6,0
78,H22-CC-10,2022-06-26 06:54:00,WTSP,5,-39.23,0
79,H22-CC-10,2022-06-26 06:54:00,TEWA,5,-28.025,0
80,H22-CC-10,2022-06-26 06:54:00,WTSP,5,-41.655,0
81,H22-CC-10,2022-06-26 06:54:00,WTSP,5,-37.67,0
82,H22-CC-10,2022-06-26 07:09:00,WTSP,5,-36.445,0
83,H22-CC-10,2022-06-26 07:09:00,WTSP,5,-26.675,0
84,H22-CC-10,2022-06-26 07:09:00,WTSP,5,-32.9,0
85,H22-CC-10,2022-06-26 07:09:00,REVI,5,-42.625,0
86,H22-CC-10,2022-06-26 07:09:00,WTSP,5,-41.71,0
87,H22-CC-10,2022-06-26 07:09:00,TEWA,5,-35.18,0
88,H22-CC-10,2022-06-27 05:54:00,WTSP,5,-45.55,0
89,H22-CC-10,2022-06-27 05:54:00,TEWA,5,-40.965,0
90,H22-CC-10,2022-06-27 05:54:00,WTSP,5,-43.955,0
91,H22-CC-10,2022-06-27 05:54:00,WTSP,5,-52.515,0
92,H22-CC-10,2022-06-27 05:54:00,WTSP,5,-49.22,0
93,H22-CC-10,2022-06-27 06:39:00,WTSP,5,-18.08,0
94,H22-CC-10,2022-06-27 06:39:00,WTSP,5,-40.72,0
95,H22-CC-10,2022-06-27 06:39:00,REVI,5,-39.405,0
96,H22-CC-10,2022-06-27 06:39:00,WTSP,5,-38.925,0
97,H22-CC-10,2022-06-27 06:39:00,TEWA,5,-40.435,0
98,H22-CC-10,2022-06-27 06:39:00,WTSP,5,-45.735,0
99,H22-CC-10,2022-06-27 06:54:00,TEWA,5,-40.900000000000006,0
100,H22-CC-10,2022-06-27 06:54:00,TEWA,5,-40.290000000000006,0
101,H22-CC-10,2022-06-27 06:54:00,WTSP,5,-41.805,0
102,H22-CC-10,2022-06-28 05:40:00,TEWA,5,-42.25,0
103,H22-CC-10,2022-06-28 05:40:00,TEWA,5,-43.08,0
104,H22-CC-10,2022-06-28 05:40:00,WTSP,5,-45.7,0
105,H22-CC-10,2022-06-28 05:40:00,WTSP,5,-48.03,0
106,H22-CC-10,2022-06-28 05:55:00,REVI,5,-39.895,0
107,H22-CC-10,2022-06-28 05:55:00,WTSP,5,-50.07,0
108,H22-CC-10,2022-06-28 05:55:00,WTSP,5,-51.775,0
109,H22-CC-10,2022-06-28 05:55:00,TEWA,5,-42.745,0
110,H22-CC-10,2022-06-28 05:55:00,TEWA,5,-45.065,0
111,H22-CC-10,2022-06-28 05:55:00,WTSP,5,-39.505,0
112,H22-CC-10,2022-06-28 06:10:00,WTSP,5,-25.985,0
113,H22-CC-10,2022-06-28 06:10:00,WTSP,5,-51.025,0
114,H22-CC-10,2022-06-28 06:10:00,WTSP,5,-37.74,0
115,H22-CC-10,2022-06-28 06:10:00,WTSP,5,-46.83,0
116,H22-CC-10,2022-06-28 06:10:00,REVI,5,-47.755,0
117,H22-CC-10,2022-06-28 06:10:00,TEWA,5,-36.77,0
118,H22-CC-10,2022-06-28 06:10:00,TEWA,5,-45.975,0
119,H22-CC-10,2022-06-28 06:10:00,TEWA,5,-41.355,0
120,H22-CC-10,2022-06-28 06:25:00,WTSP,5,-49.935,0
121,H22-CC-10,2022-06-28 06:25:00,WTSP,5,-47.295,0
122,H22-CC-10,2022-06-28 06:25:00,YRWA,5,-40.875,0
123,H22-CC-10,2022-06-28 06:25:00,WTSP,5,-38.395,0
124,H22-CC-10,2022-06-28 06:25:00,WTSP,5,-20.745,0
125,H22-CC-10,2022-06-28 06:25:00,REVI,5,-40.49,0
126,H22-CC-10,2022-06-28 06:40:00,WTSP,5,-52.49,0
127,H22-CC-10,2022-06-28 06:40:00,WTSP,5,-49.525,0
128,H22-CC-10,2022-06-28 06:40:00,TEWA,5,-43.635000000000005,0
129,H22-CC-10,2022-06-28 06:40:00,WTSP,5,-15.485,0
130,H22-CC-10,2022-06-28 06:40:00,TEWA,5,-42.31,0
131,H22-CC-10,2022-06-28 06:40:00,REVI,5,-48.085,0
132,H22-CC-10,2022-06-28 06:55:00,REVI,5,-43.38,0
133,H22-CC-10,2022-06-28 06:55:00,WTSP,5,-45.86,0
134,H22-CC-10,2022-06-28 06:55:00,TEWA,5,-44.415,0
135,H22-CC-10,2022-06-28 06:55:00,TEWA,5,-48.125,0
136,H22-CC-10,2022-06-28 06:55:00,WTSP,5,-42.975,0
137,H22-CC-10,2022-06-28 06:55:00,WTSP,5,-46.650000000000006,0
138,H22-CC-10,2022-06-29 05:41:00,WTSP,5,-51.7,0
139,H22-CC-10,2022-06-29 05:41:00,TEWA,5,-46.095,0
140,H22-CC-10,2022-06-29 05:41:00,WTSP,5,-47.63,0
141,H22-CC-10,2022-06-29 05:41:00,WTSP,5,-53.925,0
142,H22-CC-10,2022-06-29 05:41:00,WTSP,5,-48.955,0
143,H22-CC-10,2022-06-29 05:56:00,WTSP,5,-40.67,0
144,H22-CC-10,2022-06-29 05:56:00,YRWA,5,-52.39,0
145,H22-CC-10,2022-06-29 05:56:00,REVI,5,-44.195,0
146,H22-CC-10,2022-06-29 05:56:00,WTSP,5,-47.185,0
147,H22-CC-10,2022-06-29 06:11:00,WTSP,5,-52.72,0
148,H22-CC-10,2022-06-29 06:11:00,WTSP,5,-52.035,0
149,H22-CC-10,2022-06-29 06:11:00,TEWA,5,-45.905,0
150,H22-CC-10,2022-06-29 06:11:00,WTSP,5,-24.615,0
151,H22-CC-10,2022-06-29 06:11:00,REVI,5,-44.865,0
152,H22-CC-10,2022-06-29 06:26:00,WTSP,5,-37.61,0
153,H22-CC-10,2022-06-29 06:26:00,WTSP,5,-45.885000000000005,0
154,H22-CC-10,2022-06-29 06:26:00,WTSP,5,-45.645,0
155,H22-CC-10,2022-06-29 06:26:00,YRWA,5,-42.45,0
156,H22-CC-10,2022-06-29 06:26:00,WTSP,5,-33.485,0
157,H22-CC-10,2022-06-29 06:26:00,WTSP,5,-53.99,0
158,H22-CC-10,2022-06-29 06:26:00,REVI,5,-43.77,0
159,H22-CC-10,2022-06-29 06:41:00,WTSP,5,-31.72,0
160,H22-CC-10,2022-06-29 06:41:00,WTSP,5,-19.665,0
161,H22-CC-10,2022-06-29 06:41:00,TEWA,5,-28.08,0
162,H22-CC-10,2022-06-29 06:41:00,TEWA,5,-44.845,0
163,H22-CC-10,2022-06-29 06:56:00,WTSP,5,-35.290000000000006,0
164,H22-CC-10,2022-06-29 06:56:00,WTSP,5,-46.71,0
165,H22-CC-10,2022-06-29 06:56:00,WTSP,5,-47.02,0
166,H22-CC-10,2022-06-29 06:56:00,WTSP,5,-38.805,0
167,H22-CC-11,2022-06-26 06:09:00,WTSP,5,-29.36,1
168,H22-CC-11,2022-06-26 06:09:00,WTSP,5,-49.525000000000006,1
169,H22-CC-11,2022-06-26 06:09:00,WTSP,5,-52.315,1
170,H22-CC-11,2022-06-26 06:09:00,WTSP,5,-48.44,1
171,H22-CC-11,2022-06-26 06:39:00,WTSP,5,-44.28,1
172,H22-CC-11,2022-06-26 06:39:00,WTSP,5,-40.365,1
173,H22-CC-11,2022-06-26 06:54:00,REVI,5,-40.985,1
174,H22-CC-11,2022-06-26 06:54:00,WTSP,5,-52.475,1
175,H22-CC-11,2022-06-26 06:54:00,WTSP,5,-49.665,1
176,H22-CC-11,2022-06-26 06:54:00,WTSP,5,-43.405,1
177,H22-CC-11,2022-06-26 06:54:00,WTSP,5,-50.085,1
178,H22-CC-11,2022-06-26 07:24:00,WTSP,5,-42.39,1
179,H22-CC-11,2022-06-26 07:24:00,WTSP,5,-36.035,1
180,H22-CC-11,2022-06-26 07:39:00,WTSP,5,-53.86,1
181,H22-CC-11,2022-06-26 07:39:00,WTSP,5,-50.755,1
182,H22-CC-11,2022-06-26 07:39:00,WTSP,5,-46.14,1
183,H22-CC-11,2022-06-27 05:54:00,WTSP,5,-34.01,1
184,H22-CC-11,2022-06-27 05:54:00,WTSP,5,-49.385,1
185,H22-CC-11,2022-06-27 05:54:00,WTSP,5,-47.09,1
186,H22-CC-11,2022-06-27 05:54:00,WTSP,5,-47.95,1
187,H22-CC-11,2022-06-27 06:24:00,REVI,5,-42.565,1
188,H22-CC-11,2022-06-27 06:24:00,WTSP,5,-51.735,1
189,H22-CC-11,2022-06-27 06:24:00,WTSP,5,-42.510000000000005,1
190,H22-CC-11,2022-06-27 06:24:00,WTSP,5,-50.225,1
191,H22-CC-11,2022-06-27 06:24:00,WTSP,5,-57.88,1
192,H22-CC-11,2022-06-27 06:54:00,WTSP,5,-47.395,1
193,H22-CC-11,2022-06-27 06:54:00,WTSP,5,-45.665,1
194,H22-CC-11,2022-06-27 06:54:00,TEWA,5,-46.255,1
195,H22-CC-11,2022-06-27 06:54:00,WTSP,5,-55.505,1
196,H22-CC-11,2022-06-27 07:09:00,WTSP,5,-43.24,1
197,H22-CC-11,2022-06-27 07:09:00,WTSP,5,-52.54,1
198,H22-CC-11,2022-06-27 07:09:00,WTSP,5,-38.855,1
199,H22-CC-11,2022-06-27 07:09:00,WTSP,5,-54.615,1
200,H22-CC-11,2022-06-27 07:09:00,REVI,5,-46.52,1
201,H22-CC-11,2022-06-27 07:54:00,WTSP,5,-46.845,1
202,H22-CC-11,2022-06-27 07:54:00,WTSP,5,-48.615,1
203,H22-CC-11,2022-06-27 07:54:00,WTSP,5,-58.725,1
204,H22-CC-11,2022-06-27 07:54:00,REVI,5,-51.945,1
205,H22-CC-11,2022-06-29 05:41:00,REVI,5,-40.145,1
206,H22-CC-11,2022-06-29 05:41:00,WTSP,5,-40.14,1
207,H22-CC-11,2022-06-29 05:41:00,WTSP,5,-49.99,1
208,H22-CC-11,2022-06-29 05:41:00,WTSP,5,-49.495000000000005,1
209,H22-CC-11,2022-06-29 06:41:00,WTSP,5,-35.11,1
210,H22-CC-11,2022-06-29 06:41:00,WTSP,5,-45.985,1
211,H22-CC-11,2022-06-29 06:41:00,WTSP,5,-40.925,1
212,H22-CC-11,2022-06-29 06:56:00,WTSP,5,-39.885000000000005,1
213,H22-CC-11,2022-06-29 06:56:00,WTSP,5,-47.44,1
214,H22-CC-11,2022-06-29 06:56:00,WTSP,5,-53.775,1
215,H22-CC-11,2022-06-29 06:56:00,WTSP,5,-48.315,1
216,H22-CC-11,2022-06-29 06:56:00,REVI,5,-41.685,1
217,H22-CC-11,2022-06-29 07:41:00,REVI,5,-43.07,1
218,H22-CC-11,2022-06-29 07:41:00,WTSP,5,-33.67,1
219,H22-CC-11,2022-06-29 07:41:00,WTSP,5,-47.865,1
220,H22-CC-11,2022-06-29 07:41:00,WTSP,5,-46.125,1
221,H22-CC-11,2022-06-29 07:41:00,WTSP,5,-44.52,1
222,H22-CC-113,2022-06-11 05:41:00,WTSP,18,-47.715,1
223,H22-CC-113,2022-06-11 06:26:00,NONE,18,-24.69,1
224,H22-CC-113,2022-06-11 06:41:00,NONE,18,-27.29,1
225,H22-CC-113,2022-06-11 07:11:00,NONE,18,-33.745,1
226,H22-CC-113,2022-06-12 06:25:00,NONE,18,-40.48,1
227,H22-CC-113,2022-06-12 06:40:00,NONE,18,-32.37,1
228,H22-CC-113,2022-06-12 06:55:00,NONE,18,-14.365,1
229,H22-CC-113,2022-06-13 05:40:00,NONE,18,-41.895,1
230,H22-CC-113,2022-06-13 06:10:00,NONE,18,-32.255,1
231,H22-CC-113,2022-06-13 06:25:00,NONE,18,-35.715,1
232,H22-CC-113,2022-06-13 06:40:00,NONE,18,-45.71,1
233,H22-CC-113,2022-06-13 07:10:00,NONE,18,-33.515,1
234,H22-CC-113,2022-06-14 05:40:00,NONE,18,-30.76,1
235,H22-CC-113,2022-06-14 06:25:00,NONE,18,-37.33,1
236,H22-CC-113,2022-06-14 06:40:00,NONE,18,-43.775,1
237,H22-CC-113,2022-06-15 05:39:00,WTSP,18,-51.59,1
238,H22-CC-113,2022-06-15 06:09:00,NONE,18,-31.615,1
239,H22-CC-113,2022-06-15 06:24:00,NONE,18,-40.22,1
240,H22-CC-113,2022-06-15 06:39:00,NONE,18,-28.285,1
241,H22-CC-113,2022-06-15 07:09:00,NONE,18,-42.760000000000005,1
242,H22-CC-114,2022-06-11 06:11:00,NONE,18,-39.475,1
243,H22-CC-114,2022-06-11 06:26:00,NONE,18,-39.43,1
244,H22-CC-114,2022-06-11 06:56:00,NONE,18,-42.69,1
245,H22-CC-114,2022-06-11 07:11:00,WTSP,18,-44.39,1
246,H22-CC-114,2022-06-12 06:25:00,NONE,18,-41.665000000000006,1
247,H22-CC-114,2022-06-12 07:10:00,RCKI,18,-43.540000000000006,1
248,H22-CC-114,2022-06-12 07:10:00,WTSP,18,-36.94,1
249,H22-CC-114,2022-06-13 06:10:00,WTSP,18,-23.795,1
250,H22-CC-114,2022-06-13 06:25:00,NONE,18,-41.07,1
251,H22-CC-114,2022-06-13 06:40:00,NONE,18,-41.08,1
252,H22-CC-114,2022-06-13 06:55:00,WTSP,18,-36.09,1
253,H22-CC-114,2022-06-13 06:55:00,WTSP,18,-42.255,1
254,H22-CC-114,2022-06-13 06:55:00,WTSP,18,-23.16,1
255,H22-CC-114,2022-06-13 07:10:00,WTSP,18,-38.95,1
256,H22-CC-114,2022-06-13 07:10:00,WTSP,18,-47.945,1
257,H22-CC-114,2022-06-13 07:10:00,WTSP,18,-36.55,1
258,H22-CC-114,2022-06-14 05:40:00,NONE,18,-41.89,1
259,H22-CC-114,2022-06-14 06:10:00,WTSP,18,-37.35,1
260,H22-CC-114,2022-06-14 06:10:00,WTSP,18,-49.61,1
261,H22-CC-114,2022-06-14 06:25:00,WTSP,18,-37.46,1
262,H22-CC-114,2022-06-14 06:25:00,WTSP,18,-32.845,1
263,H22-CC-114,2022-06-14 06:25:00,YRWA,18,-6.1850000000000005,1
264,H22-CC-114,2022-06-14 06:40:00,WTSP,18,-50.4,1
265,H22-CC-114,2022-06-14 06:55:00,NONE,18,-34.875,1
266,H22-CC-114,2022-06-15 05:39:00,WTSP,18,-38.475,1
267,H22-CC-114,2022-06-15 05:39:00,WTSP,18,-35.754999999999995,1
268,H22-CC-114,2022-06-15 06:09:00,NONE,18,-33.315,1
269,H22-CC-114,2022-06-15 06:54:00,NONE,18,-36.45,1
270,H22-CC-114,2022-06-15 07:09:00,NONE,18,-34.795,1
271,H22-CC-119,2022-06-11 05:41:00,WTSP,18,-51.225,1
272,H22-CC-119,2022-06-11 05:41:00,YRWA,18,-49.575,1
273,H22-CC-119,2022-06-11 06:11:00,WTSP,18,-39.35,1
274,H22-CC-119,2022-06-11 06:11:00,WTSP,18,-46.445,1
275,H22-CC-119,2022-06-11 06:11:00,YRWA,18,-44.195,1
276,H22-CC-119,2022-06-11 06:26:00,WTSP,18,-56.075,1
277,H22-CC-119,2022-06-11 06:26:00,WTSP,18,-53.04,1
278,H22-CC-119,2022-06-11 06:26:00,YRWA,18,-50.535,1
279,H22-CC-119,2022-06-11 06:41:00,WTSP,18,-42.3,1
280,H22-CC-119,2022-06-11 06:41:00,YRWA,18,-49.49,1
281,H22-CC-119,2022-06-11 06:41:00,WTSP,18,-51.05,1
282,H22-CC-119,2022-06-11 06:56:00,WTSP,18,-48.77,1
283,H22-CC-119,2022-06-11 06:56:00,WTSP,18,-54.68,1
284,H22-CC-119,2022-06-11 06:56:00,WTSP,18,-35.86,1
285,H22-CC-119,2022-06-12 06:25:00,WTSP,18,-50.64,1
286,H22-CC-119,2022-06-12 06:25:00,WTSP,18,-52.105,1
287,H22-CC-119,2022-06-12 06:25:00,WTSP,18,-53.99,1
288,H22-CC-119,2022-06-12 06:55:00,WTSP,18,-38.39,1
289,H22-CC-119,2022-06-12 06:55:00,WTSP,18,-50.305,1
290,H22-CC-119,2022-06-12 06:55:00,WTSP,18,-52.7,1
291,H22-CC-119,2022-06-13 06:10:00,WTSP,18,-54.835,1
292,H22-CC-119,2022-06-13 06:25:00,WTSP,18,-56.42,1
293,H22-CC-119,2022-06-13 06:55:00,WTSP,18,-50.53,1
294,H22-CC-119,2022-06-13 07:10:00,WTSP,18,-39.59,1
295,H22-CC-119,2022-06-14 06:25:00,WTSP,18,-55.28,1
296,H22-CC-119,2022-06-14 06:25:00,WTSP,18,-48.835,1
297,H22-CC-119,2022-06-14 06:40:00,WTSP,18,-40.275000000000006,1
298,H22-CC-119,2022-06-14 06:40:00,WTSP,18,-39.165,1
299,H22-CC-119,2022-06-14 06:55:00,WTSP,18,-48.92,1
300,H22-CC-119,2022-06-14 06:55:00,WTSP,18,-55.04,1
301,H22-CC-119,2022-06-15 05:39:00,WTSP,18,-49.025,1
302,H22-CC-119,2022-06-15 05:39:00,WTSP,18,-50.0,1
303,H22-CC-119,2022-06-15 05:39:00,WTSP,18,-32.650000000000006,1
304,H22-CC-119,2022-06-15 06:09:00,WTSP,18,-50.02,1
305,H22-CC-119,2022-06-15 06:24:00,YRWA,18,-46.84,1
306,H22-CC-119,2022-06-15 06:24:00,WTSP,18,-41.595,1
307,H22-CC-119,2022-06-15 06:24:00,YRWA,18,-51.775,1
308,H22-CC-119,2022-06-15 06:54:00,WTSP,18,-48.475,1
309,H22-CC-119,2022-06-15 06:54:00,WTSP,18,-51.02,1
310,H22-CC-119,2022-06-15 06:54:00,WTSP,18,-53.22,1
311,H22-CC-119,2022-06-15 07:09:00,WTSP,18,-54.1,1
312,H22-CC-119,2022-06-15 07:09:00,WTSP,18,-50.995000000000005,1
313,H22-CC-121,2022-06-11 05:41:00,WTSP,17,-33.19,1
314,H22-CC-121,2022-06-11 06:11:00,WTSP,17,-50.845,1
315,H22-CC-121,2022-06-11 06:56:00,WTSP,17,-52.2,1
316,H22-CC-121,2022-06-11 06:56:00,WTSP,17,-52.835,1
317,H22-CC-121,2022-06-11 06:56:00,WTSP,17,-52.36,1
318,H22-CC-121,2022-06-11 07:11:00,WTSP,17,-46.07,1
319,H22-CC-121,2022-06-11 07:11:00,WTSP,17,-54.615,1
320,H22-CC-121,2022-06-12 06:55:00,WTSP,17,-43.66,1
321,H22-CC-121,2022-06-12 06:55:00,WTSP,17,-48.895,1
322,H22-CC-121,2022-06-13 05:40:00,WTSP,17,-28.29,1
323,H22-CC-121,2022-06-13 06:40:00,WTSP,17,-29.325000000000003,1
324,H22-CC-121,2022-06-13 06:40:00,WTSP,17,-50.795,1
325,H22-CC-121,2022-06-14 05:40:00,WTSP,17,-56.81,1
326,H22-CC-121,2022-06-14 05:40:00,WTSP,17,-35.41,1
327,H22-CC-121,2022-06-14 06:40:00,WTSP,17,-44.61,1
328,H22-CC-121,2022-06-14 06:55:00,WTSP,17,-44.245000000000005,1
329,H22-CC-121,2022-06-14 06:55:00,WTSP,17,-44.485,1
330,H22-CC-121,2022-06-14 07:10:00,WTSP,17,-38.4,1
331,H22-CC-121,2022-06-14 07:10:00,WTSP,17,-49.57,1
332,H22-CC-123,2022-06-10 06:11:00,WTSP,9,-37.935,0
333,H22-CC-123,2022-06-10 06:41:00,WTSP,9,-28.265,0
334,H22-CC-123,2022-06-10 06:41:00,WTSP,9,-34.885000000000005,0
335,H22-CC-123,2022-06-10 06:41:00,WTSP,9,-27.53,0
336,H22-CC-123,2022-06-10 06:41:00,WTSP,9,-35.085,0
337,H22-CC-123,2022-06-10 07:11:00,WTSP,9,-27.255000000000003,0
338,H22-CC-123,2022-06-10 07:11:00,WTSP,9,-43.545,0
339,H22-CC-123,2022-06-11 06:26:00,WTSP,9,-48.84,0
340,H22-CC-123,2022-06-11 06:26:00,WTSP,9,-47.31,0
341,H22-CC-123,2022-06-11 06:26:00,WTSP,9,-40.17,0
342,H22-CC-123,2022-06-11 06:26:00,WTSP,9,-50.865,0
343,H22-CC-123,2022-06-11 06:26:00,WTSP,9,-47.355,0
344,H22-CC-123,2022-06-11 06:41:00,WTSP,9,-43.245000000000005,0
345,H22-CC-123,2022-06-11 06:41:00,WTSP,9,-47.95,0
346,H22-CC-123,2022-06-11 06:41:00,WTSP,9,-51.03,0
347,H22-CC-123,2022-06-11 06:41:00,WTSP,9,-54.825,0
348,H22-CC-123,2022-06-11 07:11:00,WTSP,9,-49.665,0
349,H22-CC-123,2022-06-11 07:11:00,WTSP,9,-41.335,0
350,H22-CC-123,2022-06-11 07:11:00,RCKI,9,-40.47,0
351,H22-CC-123,2022-06-11 07:11:00,RCKI,9,-39.55,0
352,H22-CC-123,2022-06-11 07:11:00,WTSP,9,-46.305,0
353,H22-CC-123,2022-06-12 05:40:00,RCKI,9,-37.165,0
354,H22-CC-123,2022-06-12 05:40:00,WTSP,9,-51.44,0
355,H22-CC-123,2022-06-12 06:25:00,WTSP,9,-40.97,0
356,H22-CC-123,2022-06-12 06:25:00,WTSP,9,-44.92,0
357,H22-CC-123,2022-06-12 07:10:00,RCKI,9,-40.705,0
358,H22-CC-123,2022-06-12 07:10:00,WTSP,9,-52.74,0
359,H22-CC-123,2022-06-12 07:10:00,WTSP,9,-51.26,0
360,H22-CC-123,2022-06-13 06:10:00,WTSP,9,-49.88,0
361,H22-CC-123,2022-06-13 06:10:00,RCKI,9,-40.285,0
362,H22-CC-123,2022-06-13 06:25:00,RCKI,9,-40.57,0
363,H22-CC-123,2022-06-13 06:25:00,WTSP,9,-46.535,0
364,H22-CC-123,2022-06-13 06:25:00,RCKI,9,-42.165,0
365,H22-CC-123,2022-06-13 06:40:00,WTSP,9,-45.63,0
366,H22-CC-123,2022-06-14 05:40:00,WTSP,9,-42.015,0
367,H22-CC-123,2022-06-14 05:40:00,WTSP,9,-49.06,0
368,H22-CC-123,2022-06-14 05:40:00,WTSP,9,-42.215,0
369,H22-CC-123,2022-06-14 07:10:00,WTSP,9,-47.77,0
370,H22-CC-123,2022-06-15 07:09:00,WTSP,9,-39.78,0
371,H22-CC-123,2022-06-15 07:09:00,WTSP,9,-36.365,0
372,H22-CC-123,2022-06-15 07:09:00,WTSP,9,-30.130000000000003,0
373,H22-CC-125,2022-06-10 05:46:00,WTSP,11,-37.28,1
374,H22-CC-125,2022-06-10 06:46:00,WTSP,11,-33.095,1
375,H22-CC-125,2022-06-10 07:01:00,WTSP,11,-42.35,1
376,H22-CC-125,2022-06-11 06:15:00,WTSP,11,-41.705,1
377,H22-CC-125,2022-06-11 06:30:00,WTSP,11,-41.645,1
378,H22-CC-125,2022-06-11 07:00:00,WTSP,11,-39.725,1
379,H22-CC-125,2022-06-12 06:30:00,WTSP,11,-44.865,1
380,H22-CC-125,2022-06-12 06:45:00,WTSP,11,-45.695,1
381,H22-CC-125,2022-06-12 07:00:00,WTSP,11,-42.075,1
382,H22-CC-125,2022-06-12 07:15:00,WTSP,11,-39.295,1
383,H22-CC-125,2022-06-13 06:15:00,WTSP,11,-42.56,1
384,H22-CC-125,2022-06-13 07:00:00,WTSP,11,-45.685,1
385,H22-CC-125,2022-06-14 06:14:00,WTSP,11,-33.33,1
386,H22-CC-125,2022-06-14 06:44:00,WTSP,11,-34.68,1
387,H22-CC-125,2022-06-14 07:14:00,WTSP,11,-40.6,1
388,H22-CC-125,2022-06-15 06:14:00,OSFL,11,-42.425,1
389,H22-CC-125,2022-06-15 06:14:00,WTSP,11,-39.245000000000005,1
390,H22-CC-125,2022-06-15 07:14:00,WTSP,11,-45.47,1
391,H22-CC-125,2022-06-15 07:14:00,WTSP,11,-42.555,1
392,H22-CC-125,2022-06-15 07:14:00,WTSP,11,-43.375,1
393,H22-CC-128,2022-06-10 05:41:00,WTSP,11,-45.835,0
394,H22-CC-128,2022-06-10 05:41:00,WTSP,11,-47.775000000000006,0
395,H22-CC-128,2022-06-10 05:41:00,WTSP,11,-48.61,0
396,H22-CC-128,2022-06-11 06:11:00,WTSP,11,-45.0,0
397,H22-CC-128,2022-06-11 06:11:00,WTSP,11,-37.58,0
398,H22-CC-128,2022-06-11 06:41:00,WTSP,11,-43.63,0
399,H22-CC-128,2022-06-11 06:41:00,WTSP,11,-46.62,0
400,H22-CC-128,2022-06-11 06:56:00,WTSP,11,-52.92,0
401,H22-CC-128,2022-06-11 06:56:00,WTSP,11,-46.07,0
402,H22-CC-128,2022-06-11 06:56:00,WTSP,11,-46.05,0
